system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
408,-0.5311055,-0.4924805,0.19045673,0.14582774,-0.19045673,-0.14582774,-0.378984,-0.37345475,0.15675181,-0.33881918,0.11908969,-0.11908969,0.1463439,-0.22897087,0.12241884,0.17905538,0.18184713,-24.728638966566727,-24.011480798530165,-15.432071397563004,-13.820201006800387,0.5307901,0,1283.6772,0.078711495,-0.046822075,0.021865038,-0.23148414170749138,-0.26938479352228556,0.3377866744301189,0.6240566421155349,0.5755663768827775,-0.03026469,3.6550918,-0.17770836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91185234825231,41.10740147471557]}"
409,-0.4821167,-0.48194128,0.093856126,0.082616776,-0.093856126,-0.082616776,-0.40666187,-0.41590196,0.19771631,-0.28133166,0.046475753,-0.046475753,0.16649486,-0.23798081,0.14656857,0.2050089,0.21694079,-22.438609647771823,-24.849880073220675,-15.434835217806075,-15.635068605816697,0.541829,0,1342.1982,0.090104155,-0.051435523,0.030555876,-0.18492572975138263,-0.22761079779200258,0.12431194609277219,0.6878695008333,0.6291808475432337,-0.029021071,0.704434,-0.15446047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14137190334485,41.3240751212452]}"
410,-0.50403476,-0.46890384,0.22497472,0.18293509,-0.22497472,-0.18293509,-0.3147513,-0.31279773,0.16343808,-0.31666344,0.12815782,-0.12815782,0.13892749,-0.19648233,0.116109274,0.13768199,0.13969488,-26.03434907760878,-23.753061466945248,-16.172289650348134,-18.993819591717248,0.5357782,0,1370.3207,0.09551235,-0.058218826,-0.006808597,-0.2336613320673697,-0.11133541810212506,0.12906031712265054,0.6211904742514706,0.7996366960170183,-0.03396671,4.4537134,-0.19361916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.27459205997977,41.19462788880358]}"
411,-0.530427,-0.49217585,0.15114221,0.1666608,-0.15114221,-0.1666608,-0.41234222,-0.354602,0.15080263,-0.296433,0.085234866,-0.085234866,0.13476029,-0.21668406,0.115478545,0.17501251,0.13818991,-23.855099282179708,-24.962967722029635,-14.334052076317082,-15.265626391420486,0.5122718,0,1323.4296,0.060836613,-0.038147118,0.017979499,-0.2493128772746155,-0.241055934076675,0.7008845966268148,0.6008800008233435,0.6115309109641112,-0.025578622,1.1929885,-0.15992668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02791468296054,41.22624858680459]}"
412,-0.47609028,-0.44612783,0.113564216,0.11746128,-0.113564216,-0.11746128,-0.38324702,-0.3468652,0.14895807,-0.28933963,0.089286834,-0.089286834,0.12559891,-0.20536949,0.11162692,0.18961334,0.17754354,-25.184023165364188,-25.85319205037533,-16.029671346421868,-17.931754580412033,0.58493257,0,1319.6119,0.105167724,-0.05192522,0.026339497,-0.22211917488553254,-0.18091691504754157,0.331460391568439,0.6365016121994208,0.693599248613933,-0.031764206,1.9788941,-0.16442095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02899266130149,41.19094479613869]}"
413,-0.52110916,-0.50899404,0.25511783,0.21772563,-0.25511783,-0.21772563,-0.3067753,-0.32756737,0.12967697,-0.35241956,0.18270269,-0.18270269,0.11621259,-0.18138966,0.093308315,0.13064376,0.14315346,-24.137048258851117,-25.360730860881567,-17.718160205242498,-19.71677789069706,0.495738,0,1340.2644,0.06856618,-0.049356487,-0.008609346,-0.15335936169366352,-0.12520552103463026,0.8814279188098557,0.7340649119655799,0.7774530631177434,-0.03284354,1.3390882,-0.18693016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.13912611513454,41.1700140500187]}"
414,-0.54359967,-0.5051593,0.20993266,0.1832219,-0.20993266,-0.1832219,-0.37665004,-0.35477465,0.1508808,-0.31190372,0.14116283,-0.14116283,0.12644859,-0.17860061,0.10464546,0.17216791,0.16550256,-25.958005565113744,-26.39468364379342,-16.60296378020314,-19.367508138828207,0.5007654,0,1249.8562,0.07306242,-0.050608113,0.002636065,-0.2198033063816947,-0.15355854322593465,0.07714837047470957,0.6396086070078006,0.7337654961203667,-0.029896427,2.7433898,-0.18111141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.79291540463488,41.29712566272161]}"
415,-0.42133307,-0.36609533,0.14436248,0.100152954,-0.14436248,-0.100152954,-0.29490831,-0.27606684,0.14249721,-0.25688952,0.08558723,-0.08558723,0.11148846,-0.1751793,0.09990032,0.14546435,0.13810587,-22.561339528889523,-23.963658106132797,-14.450084546483108,-11.581950289858277,0.62219024,0,1332.1234,0.092940845,-0.05812599,-0.009474355,-0.219155441462833,-0.3483329833136563,0.8702119738413797,0.6404799027105615,0.4833131168272767,-0.044496853,10.788304,-0.14898963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.12771751102623,41.16767843027999]}"
416,-0.4239177,-0.42794693,-0.0058357026,0.020830767,0.0058357026,-0.020830767,-0.42869288,-0.41076827,0.16591635,-0.2124105,-0.038583484,0.038583484,0.14475372,-0.24884687,0.13322276,0.25059736,0.21344475,-22.077518868770937,-22.082039921961965,-11.925486793023492,-12.168726455103684,0.5815237,0,1361.7231,0.10547617,-0.04853779,0.045035794,-0.29856278520560925,-0.2894333328989756,0.6798170226780907,0.5401642668231309,0.5510689455370981,-0.02590202,4.283522,-0.12257266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.20030138598308,41.39126910449734]}"
417,-0.4773519,-0.45932537,0.14208755,0.14105316,-0.14208755,-0.14105316,-0.35965848,-0.3403214,0.14420994,-0.25451145,0.04425329,-0.04425329,0.12982613,-0.21265325,0.11212458,0.18061258,0.16827372,-24.0943451529111,-23.767464732058144,-14.520974549815303,-14.621464524451117,0.50818837,0,1358.2554,0.09717723,-0.056117292,0.01097262,-0.24791638854202924,-0.23824577514248393,0.7000646045221421,0.6026714757201387,0.6151882285000017,-0.033036005,0.5840373,-0.16498487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2230287626713,41.37671639689461]}"
418,-0.5815472,-0.53933406,0.19421221,0.15422358,-0.19421221,-0.15422358,-0.436652,-0.41992354,0.1640908,-0.31643432,0.10576439,-0.10576439,0.15560131,-0.21796966,0.12452097,0.19321477,0.18714297,-23.253938284062954,-25.189052942708713,-13.7813407915029,-17.36451121222708,0.41057703,0,1305.9176,0.047754887,-0.04507905,0.017407998,-0.2557722725197346,-0.18387512035402714,0.5212276933180563,0.5926454531337566,0.6893673712831452,-0.026767151,4.2003303,-0.14167756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02027900304553,41.23756735938449]}"
419,-0.5640507,-0.52386206,0.1913375,0.14309086,-0.1913375,-0.14309086,-0.41780433,-0.41155052,0.19916758,-0.35119125,0.10339463,-0.10339463,0.18480727,-0.2570732,0.1539212,0.20722672,0.21564217,-24.726470377530664,-25.29622867161389,-16.850045934196636,-17.66036705793543,0.5154116,0,1247.7916,0.08107928,-0.048754964,0.019340541,-0.18944406944245012,-0.1777576058809018,0.10534423216114086,0.6814577930826933,0.6981422917698785,-0.028123757,1.0612887,-0.19463417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.7719846585149,41.265774459305845]}"
420,-0.47409284,-0.46703154,0.17756505,0.16267423,-0.17756505,-0.16267423,-0.3237847,-0.32938176,0.15884237,-0.26256654,0.092077956,-0.092077956,0.115552776,-0.17471871,0.105780184,0.15803625,0.15368226,-26.183988770241086,-25.714073512204752,-17.444964888439788,-16.55175138976767,0.6330881,0,1290.9341,0.1282847,-0.060287688,0.004782689,-0.20030331119486958,-0.21677849997456228,0.8569931866869291,0.6662455075701273,0.6436845325930821,-0.035007913,0.5174728,-0.21912627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.94500018223631,41.39585051244635]}"
421,-0.50298065,-0.47722203,0.14569725,0.12421399,-0.14569725,-0.12421399,-0.3855366,-0.3752521,0.13978043,-0.2963424,0.0927412,-0.0927412,0.11816895,-0.20935494,0.10488717,0.17501268,0.17851503,-25.651872212126637,-25.323805245431927,-14.709480710354743,-14.595218480931159,0.5816322,0,1277.6912,0.12020324,-0.05214057,0.01899223,-0.2711106221535243,-0.2687587461567969,0.22806179106142732,0.5734271786759096,0.576343813241256,-0.026456555,0.92304134,-0.1999584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.89613183078022,41.338448165791114]}"
422,-0.52033776,-0.50023323,0.18662594,0.13813993,-0.18662594,-0.13813993,-0.36960346,-0.3889724,0.19188304,-0.33875152,0.097621515,-0.097621515,0.17412499,-0.24937178,0.14915718,0.17713253,0.19801684,-24.57050565919838,-25.440121627727535,-15.266952882766239,-15.420343663007177,0.53958523,0,1301.1158,0.082019866,-0.049428802,0.010518053,-0.23353780880956088,-0.24521937999057458,0.33351121970831576,0.6213528160357905,0.6061426862912611,-0.031938326,0.8071902,-0.18091585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.18574867838035,41.107221811658746]}"
423,-0.5039707,-0.47813338,0.23336394,0.22024785,-0.23336394,-0.22024785,-0.30667424,-0.2882398,0.13443597,-0.3275814,0.1689307,-0.1689307,0.11613309,-0.16794212,0.09443479,0.13399398,0.1254761,-25.49640738969408,-24.968464477444677,-17.757667233117978,-17.994537458743764,0.52316046,0,1367.3204,0.08309118,-0.054498404,-0.011561212,-0.17891355263198064,-0.1623240161164497,0.9785932972959598,0.6964772315450143,0.7206905925271926,-0.033547845,5.4682484,-0.19271044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.274861554565,41.12923053611968]}"
424,-0.5227861,-0.48921493,0.22383046,0.19256958,-0.22383046,-0.19256958,-0.338574,-0.32751676,0.09509973,-0.29229924,0.1284298,-0.1284298,0.08625184,-0.1702667,0.073152855,0.14683269,0.13791785,-25.832321519716395,-26.02623068207567,-13.839428737377105,-10.499058159395446,0.5454177,0,1237.2025,0.098150946,-0.053421706,-0.004670344,-0.3023030923672167,-0.42510745336120503,0.06559411940443372,0.5357408054407432,0.4034029471131282,-0.03057053,0.10039536,-0.21357232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.74997593405396,41.309163087528816]}"
425,-0.5352273,-0.5222137,0.23740612,0.22661613,-0.23740612,-0.22661613,-0.3411727,-0.33527464,0.15352722,-0.33622465,0.14906232,-0.14906232,0.1373236,-0.19704393,0.11148838,0.14427564,0.14477696,-25.318371835609046,-24.74837476016449,-18.726332303857586,-17.327378602397076,0.46534497,0,1341.1893,0.067533016,-0.051533338,-9.953843E-4,-0.14966701810228775,-0.17637227060016272,0.5887278470638759,0.7396341449381796,0.7001420808564606,-0.03111612,2.5276806,-0.17135301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19006059174413,41.233614772134366]}"
426,-0.47997782,-0.41110405,0.10998336,-0.014320105,-0.10998336,0.014320105,-0.39061484,-0.42256445,0.22492883,-0.28289983,0.013135595,-0.013135595,0.19504775,-0.27038354,0.17286976,0.18963265,0.24819429,-25.469189981419554,-24.926543156320538,-16.207952932610826,-17.3370783039827,0.5258189,0,1268.7297,0.07971937,-0.050571386,0.022643456,-0.2222138179652181,-0.17957440915152903,0.21260177090462007,0.6363748884214596,0.6955267802381413,-0.0306462,1.2381636,-0.15102424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.8425922398467,41.10569467567574]}"
427,-0.5020982,-0.472106,0.098330244,0.11623179,-0.098330244,-0.11623179,-0.42473784,-0.37651977,0.17153975,-0.29774934,0.080654286,-0.080654286,0.14308976,-0.22243693,0.12857693,0.2218926,0.18236336,-24.45299370842981,-25.871021212217443,-12.374870805604381,-14.700071979882281,0.5802754,0,1328.1483,0.07545836,-0.045464866,0.037346013,-0.3279615329914867,-0.2753425740697183,0.3416880181026061,0.5060677213251941,0.5682060966708286,-0.026970537,0.5825462,-0.15494448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.07516606690524,41.199029633695766]}"
428,-0.52189636,-0.46128288,0.13762294,0.075056836,-0.13762294,-0.075056836,-0.4140096,-0.4000777,0.19177723,-0.28616107,0.05764732,-0.05764732,0.16450636,-0.23234662,0.14395377,0.21998079,0.22048466,-20.23960811342873,-23.119476171311295,-13.81964239218586,-15.897650719311585,0.5347778,0,1276.5614,0.08069099,-0.051241558,0.0264697,-0.1884940398258192,-0.18509372748651456,0.32544367167519095,0.6828018761399188,0.6876302300931371,-0.033104584,2.305349,-0.14743933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.01578742662494,41.120966035505774]}"
429,-0.4517116,-0.43648458,0.1683854,0.1275736,-0.1683854,-0.1275736,-0.30665055,-0.32722068,0.13913383,-0.2942937,0.10436372,-0.10436372,0.11984253,-0.1959512,0.10473604,0.14162853,0.1572898,-23.717512931977325,-25.58868425050793,-15.5037472431361,-16.57941633893067,0.54262835,0,1285.2428,0.08836335,-0.054751825,-0.0012978511,-0.2094212590867491,-0.21365126210673377,0.8084187081909593,0.6536835159572338,0.6479198452183633,-0.035984382,1.5736921,-0.14995478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.13993459889025,41.186632882774916]}"
430,-0.47697368,-0.4777297,0.13814956,0.12272145,-0.13814956,-0.12272145,-0.36272544,-0.37716123,0.17200255,-0.26298782,0.02728664,-0.02728664,0.14322065,-0.23739745,0.12734762,0.16666667,0.1803056,-23.59189404882864,-23.938515608497784,-12.882941820691613,-14.160205427741223,0.54784286,0,1372.8989,0.09155567,-0.047516875,0.01959304,-0.2935983664586091,-0.2566571767974983,0.2614573920648745,0.5460749270078747,0.5915239549236955,-0.031682108,2.5501149,-0.17890841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24575613935953,41.392796240480344]}"
431,-0.5041822,-0.48307663,0.16929103,0.102048926,-0.16929103,-0.102048926,-0.36614275,-0.4007854,0.18798979,-0.30749547,0.07550013,-0.07550013,0.16251063,-0.23750935,0.14103393,0.18159312,0.21712483,-23.71940811884919,-25.370463351986757,-18.398518866834088,-19.25313876743568,0.55582577,0,1292.7814,0.09439574,-0.059050344,0.015381879,-0.12633312303864763,-0.13708719811950165,0.0933636621264613,0.7756736076484669,0.7588800606563604,-0.035858285,1.5118288,-0.17426702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1109190152132,41.12797289472191]}"
432,-0.5086809,-0.44290462,0.122994654,0.14161229,-0.122994654,-0.14161229,-0.4114272,-0.3214554,0.13947015,-0.25620836,0.053366262,-0.053366262,0.11899848,-0.20565584,0.10615283,0.1966805,0.15178896,-25.443229387885253,-25.071872706835812,-14.071584099244577,-15.228975956926387,0.5550018,0,1272.7446,0.08140745,-0.04187353,0.027522348,-0.2877818287651662,-0.24423547087136113,0.7059525440664871,0.5530580998473699,0.6074127822439935,-0.02672477,0.21102442,-0.1663373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.86981119295551,41.35578565077462]}"
433,-0.5088696,-0.49005702,0.20533481,0.21588026,-0.20533481,-0.21588026,-0.33895132,-0.30655566,0.116493925,-0.3044324,0.14071754,-0.14071754,0.10372599,-0.17101286,0.08533384,0.15165342,0.13536648,-25.369649584165504,-24.4966464411675,-17.611451465611758,-17.93908549663215,0.47049087,0,1329.541,0.060739353,-0.049346283,-0.0025376289,-0.18050254481775196,-0.1545292291446068,0.37026560237297657,0.6941937218007128,0.7323078095491825,-0.030531276,0.95972365,-0.17222019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24602563394477,41.056646661162816]}"
434,-0.47930413,-0.49646416,0.125,0.06233249,-0.125,-0.06233249,-0.37688443,-0.44799525,0.19844852,-0.26952097,0.019080069,-0.019080069,0.17696615,-0.25167352,0.15657105,0.1885795,0.24002239,-25.16928005507878,-25.33797772012383,-15.530314610733198,-16.187588113306038,0.5254929,0,1274.3029,0.08010155,-0.047917165,0.038021274,-0.23683197642364723,-0.2203555670625284,0.13361477106169162,0.6170345189352929,0.6388666172221626,-0.03029126,0.6263798,-0.1444114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87367394867722,41.27430845450498]}"
435,-0.5234307,-0.4948166,0.046626814,-0.035879087,-0.046626814,0.035879087,-0.48873183,-0.5214383,0.3414311,-0.3016018,-0.044048235,0.044048235,0.28012204,-0.34112734,0.2429564,0.27361864,0.302156,-23.047911355208143,-25.267932244796086,-17.53484446895908,-16.95167719975466,0.4865006,0,1280.3379,0.07468096,-0.049100302,0.05568487,-0.13584752376441636,-0.1969761244703982,0.10273743478970654,0.760799718409049,0.6708771036555967,-0.026363667,1.1043717,-0.11630829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.89092160213232,41.21933155911687]}"
436,-0.49259955,-0.45007613,0.03587963,0.038868982,-0.03587963,-0.038868982,-0.46493736,-0.41852888,0.20063135,-0.27477992,0.04209546,-0.04209546,0.16232027,-0.23532395,0.148622,0.26211098,0.2252847,-22.90187714008628,-25.046956823374458,-14.051674884438066,-16.554099821179243,0.57918507,0,1311.7856,0.09214717,-0.0563661,0.054077365,-0.23949530615554218,-0.20415003096578985,0.26075956597335004,0.6135599627264933,0.6609225998158201,-0.02698214,2.8705363,-0.13732937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.09753411747981,41.10048444702785]}"
437,-0.48723263,-0.4491119,0.11689782,0.10645969,-0.11689782,-0.10645969,-0.39270172,-0.35995963,0.16192825,-0.28023693,0.068808645,-0.068808645,0.13150793,-0.21558256,0.12068762,0.18532588,0.16281076,-24.887247536105022,-25.29076134240576,-10.3527116785358,-15.056357913260914,0.5909915,0,1330.8406,0.07969176,-0.042295042,0.03568313,-0.4124447411826372,-0.25365883904356923,0.8560760539006752,0.4159845986791696,0.5953303544095163,-0.02273553,2.3773088,-0.16220357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.06977617520052,41.19471772033199]}"
438,-0.5534993,-0.52856964,0.20870572,0.19942981,-0.20870572,-0.19942981,-0.38982558,-0.36790806,0.16949658,-0.3506806,0.1381351,-0.1381351,0.1519441,-0.22335503,0.1269871,0.18318705,0.1720612,-25.489811401980027,-26.45273840248089,-17.338261525000767,-18.837056687733412,0.51695186,0,1268.0042,0.07256736,-0.046267536,0.010518429,-0.19033193230237433,-0.16815447496676766,0.37106491227608107,0.6802036018067181,0.712102331377789,-0.030639336,1.2181689,-0.18940686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91077436991137,41.19283125823534]}"
439,-0.47822523,-0.4720315,0.10197846,0.08451939,-0.10197846,-0.08451939,-0.39553657,-0.40361467,0.19645356,-0.28774622,0.04509523,-0.04509523,0.17156619,-0.24580806,0.15102582,0.20483753,0.20923892,-23.329693764763473,-25.383688218431207,-14.703494350899351,-14.512503818697937,0.578517,0,1342.6792,0.10070519,-0.04835207,0.030121252,-0.22680716083098174,-0.27248676739915606,0.6347237496608145,0.6302480649406168,0.5717255780095953,-0.028957713,0.6398543,-0.17396751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10319350376976,41.23792668549814]}"
440,-0.4999432,-0.48714224,0.12269365,0.084436774,-0.12269365,-0.084436774,-0.40190217,-0.41995177,0.1702149,-0.29795936,0.06934116,-0.06934116,0.1558127,-0.23344007,0.13357785,0.19684316,0.21867163,-24.140963434062357,-24.98582700074642,-14.542529392254377,-15.909505185107513,0.52297634,0,1309.9388,0.08806172,-0.04928745,0.026276452,-0.2481273882093211,-0.22194028830455345,0.1281318518506096,0.6024005393146487,0.6367411886999873,-0.028308468,0.28832132,-0.14586969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00464831710185,41.08467409802735]}"
441,-0.505839,-0.48538566,0.15620576,0.11947703,-0.15620576,-0.11947703,-0.37962964,-0.38839743,0.15837996,-0.27703428,0.048579477,-0.048579477,0.13829644,-0.23156855,0.12186948,0.17901501,0.17970075,-23.625589693466758,-25.011879029728437,-13.47706061344998,-15.418225010201553,0.5444392,0,1300.0804,0.10231087,-0.054414596,0.023911547,-0.27352571840736867,-0.2372898672249743,0.9217857856752054,0.5704433535124342,0.616436093900657,-0.027967017,0.7575211,-0.1767989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98910746268659,41.39764714301459]}"
442,-0.52976054,-0.5146122,0.15675117,0.0701543,-0.15675117,-0.0701543,-0.40678942,-0.46110472,0.18722485,-0.2974824,0.05055362,-0.05055362,0.16847722,-0.2506816,0.1459773,0.18369085,0.23877133,-23.315330583306462,-24.575399948877063,-14.930286626350036,-14.394288803714115,0.5034137,0,1268.313,0.10635427,-0.058107097,0.017941812,-0.21924195682320735,-0.26125718400781384,0.27269536439671305,0.6403634970134187,0.5857194118369512,-0.024771415,0.48511538,-0.18011165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.86118736622797,41.33692102980811]}"
443,-0.5164204,-0.52865124,0.14519624,0.09935295,-0.14519624,-0.09935295,-0.40131578,-0.45301306,0.23605342,-0.31190434,0.031021018,-0.031021018,0.20965871,-0.28364336,0.18263565,0.20192307,0.2257085,-25.519069002841853,-25.372527273971947,-16.424424229238646,-17.04626732143047,0.5127983,0,1311.011,0.075276755,-0.05086488,0.030727798,-0.21683088538384218,-0.19628704756838902,0.10424660010194076,0.643613770839743,0.6718395506038984,-0.029205987,0.6492771,-0.15905301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9839870655671,41.06320436273689]}"
444,-0.53651685,-0.5421111,0.22234637,0.21532615,-0.22234637,-0.21532615,-0.35672516,-0.3700218,0.12497345,-0.32147548,0.14199089,-0.14199089,0.11797729,-0.18814944,0.09370297,0.1493741,0.16501962,-26.60711604892895,-25.18478132937757,-15.36032254457668,-16.718082194936816,0.43395495,0,1214.0887,0.053357787,-0.04425019,0.0012789315,-0.26798856163913437,-0.20205538291023722,0.6903500217110099,0.5773012947487407,0.663816849401646,-0.026985371,1.0852509,-0.16646284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.74072328662754,41.286256047783766]}"
445,-0.53138655,-0.50774616,0.13807246,0.073313825,-0.13807246,-0.073313825,-0.42445636,-0.45093343,0.2079296,-0.29033893,0.023952028,-0.023952028,0.1858417,-0.2682509,0.16247925,0.22616865,0.24934433,-24.670279767221345,-25.578937933551984,-16.847039350070585,-17.548325215526553,0.50287974,0,1248.3175,0.0723738,-0.05286467,0.040658034,-0.18843317881506436,-0.1862073345638909,0.9086785876204749,0.6828880543322714,0.6860458890479715,-0.03192807,0.7326625,-0.14931127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.76192352733275,41.227326565145525]}"
446,-0.51977026,-0.51250744,0.12455051,0.12763642,-0.12455051,-0.12763642,-0.42257637,-0.4118052,0.1278318,-0.28145057,0.09207889,-0.09207889,0.112403125,-0.1944114,0.09666892,0.1965924,0.18109396,-25.324360647943816,-25.06295310868596,-15.140235665876936,-16.77491642811706,0.5241814,0,1274.5161,0.0820441,-0.048856094,0.023588121,-0.251679885870713,-0.19809891785427225,0.24657277251834475,0.5978526319520817,0.6693112481746394,-0.022316547,2.6353533,-0.16014086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9177812291275,41.312936011722115]}"
447,-0.43903264,-0.49354535,0.1550156,0.16338412,-0.1550156,-0.16338412,-0.30475792,-0.35916582,0.13790284,-0.2751576,0.0870373,-0.0870373,0.114733204,-0.19286913,0.10218207,0.14621627,0.17469709,-25.393721602284547,-25.998874235078265,-16.492609903238755,-16.997314069836662,0.58342296,0,1293.5054,0.105953164,-0.054729134,0.007743698,-0.21250635658728087,-0.20935716676570207,0.4651705006308168,0.6494758886289042,0.6537711562488927,-0.030430038,1.0927685,-0.20262992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9471561389182,41.281944134419994]}"
448,-0.5435667,-0.5083996,0.13062568,0.0051613557,-0.13062568,-0.0051613557,-0.44450235,-0.5044908,0.22040766,-0.24790852,-0.031397797,0.031397797,0.19053246,-0.2771449,0.17256215,0.2296588,0.2838375,-25.79609665204881,-25.281575775253394,-16.031124559087033,-17.501169108680056,0.544507,0,1262.5323,0.09356567,-0.05280151,0.055523258,-0.23345973770693632,-0.18185852001036937,0.051557825367437804,0.6214554386007771,0.6922499318974766,-0.025703184,2.1987658,-0.17141986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.84447870194334,41.35650430300191]}"
449,-0.47217602,-0.4509882,0.15197107,0.13812158,-0.15197107,-0.13812158,-0.34495813,-0.33364597,0.14932625,-0.30131486,0.09125958,-0.09125958,0.12736832,-0.21599357,0.11415255,0.16085626,0.15994999,-24.694637372816246,-25.26890549078844,-14.248809694207461,-14.941241652713384,0.59093654,0,1326.9165,0.105240405,-0.050074212,0.010071109,-0.26823069002163497,-0.25684222943073864,0.5309245737250184,0.5770001591476087,0.5912896250358007,-0.032310147,0.7471854,-0.18766072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.04372503196105,41.189956649326156]}"
450,-0.49347258,-0.46368825,0.1515542,0.15049478,-0.1515542,-0.15049478,-0.36955673,-0.33669034,0.1331981,-0.30775157,0.12392798,-0.12392798,0.115985215,-0.19111532,0.09870097,0.17914963,0.16020745,-24.42998003178763,-25.52691369573146,-17.071996770445782,-17.330216596889976,0.5344613,0,1261.966,0.08944117,-0.054356985,0.009582532,-0.17729235637146518,-0.1912563217106648,0.4653154713320138,0.6988133739050201,0.6788997997743804,-0.032569125,1.6558541,-0.16789445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.03141811256862,41.149891787654425]}"
451,-0.50169325,-0.48744655,0.098955564,0.066586085,-0.098955564,-0.066586085,-0.4237762,-0.43497863,0.21723174,-0.28610298,0.0144225685,-0.0144225685,0.19744942,-0.27280608,0.17007282,0.2022832,0.23761272,-24.39742957286224,-24.99621117682373,-16.303592557735428,-18.15868777684176,0.46079463,0,1248.4337,0.06551538,-0.047110155,0.03726984,-0.19886078018276934,-0.1584414183734569,0.38420967963271435,0.6682504199487576,0.7264576078505184,-0.026931573,1.2111819,-0.12559946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.78968146961205,41.371595999775124]}"
452,-0.4483395,-0.44746506,-0.03769537,0.06815086,0.03769537,-0.06815086,-0.47795722,-0.39121735,0.20587687,-0.18509082,-0.09579062,0.09579062,0.17727396,-0.276005,0.16240515,0.26280323,0.19638,-22.498256028818872,-22.801249706532218,-12.4236129841005,-12.186800904649008,0.55982035,0,1356.469,0.112710394,-0.05825752,0.0648318,-0.2884909464894691,-0.3033735408651525,0.38491430049322095,0.5522033782612581,0.5344795158818717,-0.02296881,0.35907575,-0.117522895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19616913567613,41.384711402923266]}"
453,-0.4373514,-0.42238307,0.11419016,0.10055552,-0.11419016,-0.10055552,-0.3401487,-0.33610284,0.18243541,-0.28009143,0.08725204,-0.08725204,0.13649446,-0.19767018,0.12108601,0.1816452,0.18754855,-24.987047716746737,-23.446062677227186,-15.65601189852282,-15.372153768461256,0.6321007,0,1383.7474,0.11202622,-0.05715468,0.022631709,-0.22958497481617393,-0.20799278400805307,0.759874739605512,0.6265650938838164,0.6556390290379972,-0.039565727,3.4758291,-0.17134997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.27288526093994,41.24385556637333]}"
